"","ENSEMBL","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","Category"
"ENSG00000176597.11","ENSG00000176597.11","B3GNT5",0.272627830274948,4.81755659596121,3.97266244704134,0.000282272881023683,0.0217691198119473,0.354736059392343,3.6310478115439,"p-value"
"ENSG00000047249.17","ENSG00000047249.17","ATP6V1H",0.272399119182377,3.82424266699846,3.96572066355856,0.00028358018966869,0.0217791939028124,0.341834543212436,3.6298552600989,"p-value"
"ENSG00000138286.14","ENSG00000138286.14","FAM149B1",0.267703611247031,3.69142797624627,3.96195530631691,0.000285548318957845,0.0218397265933502,0.339609745104303,3.62806957515575,"p-value"
"ENSG00000164976.8","ENSG00000164976.8","KIAA1161",-0.276169291383752,5.84484592366484,-3.95203021529994,0.000297739709018458,0.0224718512006024,0.29811244111117,-3.61725867725668,"p-value"
"ENSG00000231160.9","ENSG00000231160.9","KLF3-AS1",-0.417514816440901,1.2788549340767,-3.93872965023653,0.000299974535195907,0.0224718512006024,0.301414746173627,-3.61532199653667,"p-value"
"ENSG00000283529.1","ENSG00000283529.1","RP4-791K14.2",0.466482146105042,1.15176198240463,3.94046814192565,0.000302786042663279,0.0224718512006024,0.269316476347393,3.61290467158389,"p-value"
"ENSG00000158158.11","ENSG00000158158.11","CNNM4",-0.416500934131786,4.56768232105817,-3.9358970819573,0.000303780818990984,0.0224718512006024,0.291944535963807,-3.61205439828879,"p-value"
"ENSG00000168411.13","ENSG00000168411.13","RFWD3",0.35250210184075,2.01150380450243,3.9423911754027,0.000305248426337233,0.0224718512006024,0.272904949037624,3.61080472711923,"p-value"
"ENSG00000124508.16","ENSG00000124508.16","BTN2A2",-0.370463828395951,0.805904999175497,-3.94189024518199,0.000305557790744778,0.0224718512006024,0.270156971056415,-3.61054202072413,"p-value"
"ENSG00000269292.1","ENSG00000269292.1","CTB-12A17.3",-0.338912376988527,2.83381921754889,-3.92370971158661,0.000308745307726353,0.0224718512006024,0.317232770615902,-3.60784965039456,"p-value"
"ENSG00000198918.7","ENSG00000198918.7","RPL39",0.481165006002902,3.76125012108333,3.93681989294545,0.000309596523645448,0.0224718512006024,0.274422497561845,3.60713506522332,"p-value"
"ENSG00000118873.15","ENSG00000118873.15","RAB3GAP2",0.25073711111726,4.63848100160603,3.93798854549127,0.000310938781598235,0.0224773151120089,0.295393298731,3.60601198515233,"p-value"
"ENSG00000174136.11","ENSG00000174136.11","RGMB",-0.179453374308265,4.63950976857772,-3.93280299515947,0.000312100598832259,0.0224773151120089,0.247020899758437,-3.60504354036955,"p-value"
"ENSG00000226124.6","ENSG00000226124.6","FTCDNL1",0.471464079907644,2.00122309923557,3.93003100578778,0.000314430225881673,0.0225504745908617,0.244274294602526,3.60311178270633,"p-value"
"ENSG00000115128.6","ENSG00000115128.6","SF3B6",0.324866067864677,2.75794863068021,3.92195785970126,0.000318191457260384,0.0225504745908617,0.243106042659765,3.600021019731,"p-value"
"ENSG00000180353.10","ENSG00000180353.10","HCLS1",-0.38086712282811,2.0109847439415,-3.92565833463205,0.000319175063416596,0.0225504745908617,0.225546102274305,-3.59921839093676,"p-value"
"ENSG00000129255.15","ENSG00000129255.15","MPDU1",-0.337461108218105,2.46226465063565,-3.92388395156396,0.000320070244361231,0.0225504745908617,0.24439093099406,-3.59848992759089,"p-value"
"ENSG00000111581.9","ENSG00000111581.9","NUP107",0.328959101564638,3.69926302856504,3.92403015425504,0.00032042653938066,0.0225504745908617,0.23256533198589,3.59820051905786,"p-value"
"ENSG00000135063.17","ENSG00000135063.17","FAM189A2",-0.207826120808828,4.9436202873247,-3.9189429220632,0.000325858045889484,0.0228458582248805,0.208523987813757,-3.59382555642218,"p-value"
"ENSG00000266086.1","ENSG00000266086.1","RP11-159D12.5",0.231344557923415,3.53858715372247,3.91393690050386,0.00033116548821437,0.0229276994712403,0.195545366158099,3.58961596185605,"p-value"
"ENSG00000147677.10","ENSG00000147677.10","EIF3H",0.200447444136527,5.64667876379254,3.89894861917635,0.000338567506870354,0.0229770298202187,0.168941914905624,3.58384927435805,"p-value"
"ENSG00000109099.13","ENSG00000109099.13","PMP22",0.210840452996651,4.6891187575723,3.90934298486423,0.000339836858065515,0.0229770298202187,0.181565612772301,3.58287222817761,"p-value"
"ENSG00000089101.17","ENSG00000089101.17","CFAP61",0.466018926555817,3.9657774435434,3.91255479239975,0.000340886696941886,0.0229770298202187,0.191884766040607,3.58206672149155,"p-value"
"ENSG00000117593.9","ENSG00000117593.9","DARS2",0.347060481955316,2.59237456763293,3.90000088537129,0.000344479401866692,0.0231013378592413,0.187081037199298,3.57932760929237,"p-value"
"ENSG00000143341.11","ENSG00000143341.11","HMCN1",0.214966885402791,5.09850040254891,3.89757891087489,0.00035280159809911,0.0232898707198833,0.150189126508157,3.57308394649087,"p-value"
"ENSG00000179979.8","ENSG00000179979.8","CRIPAK",0.387381356316071,2.38085680692252,3.88610220182849,0.000360837841880328,0.0234030327578877,0.121806669967918,3.56718419947694,"p-value"
"ENSG00000213366.12","ENSG00000213366.12","GSTM2",-0.186862028693807,5.18346254425009,-3.88813854713558,0.000361354856527219,0.0234030327578877,0.124100661811694,-3.56680885683319,"p-value"
"ENSG00000099797.13","ENSG00000099797.13","TECR",-0.34214667067212,4.73469107714112,-3.88159159439686,0.000364208870145738,0.0234030327578877,0.119521091262892,-3.56474589150351,"p-value"
"ENSG00000281376.1","ENSG00000281376.1","ABALON",-0.396735769955285,2.01539358124421,-3.8845252739176,0.000367101836202827,0.0234030327578877,0.115591249367472,-3.56267013913433,"p-value"
"ENSG00000085377.13","ENSG00000085377.13","PREP",0.15313759459124,5.28157440911772,3.87721774757487,0.000369256743684028,0.0234030327578877,0.0966531436614728,3.56113387180344,"p-value"
"ENSG00000272345.1","ENSG00000272345.1","RP1-30M3.5",0.439225661671899,1.52770452293984,3.88094250106707,0.000369678803982488,0.0234030327578877,0.143005143115333,3.56083396029891,"p-value"
"ENSG00000087008.15","ENSG00000087008.15","ACOX3",-0.279574196893896,2.54216479808608,-3.86366289245103,0.000371129494712832,0.0234030327578877,0.123851517528278,-3.5598055504758,"p-value"
"ENSG00000072682.18","ENSG00000072682.18","P4HA2",-0.334789768894132,2.33717996766874,-3.8721679707468,0.000375061899438921,0.0234030327578877,0.0825477250107527,-3.55703661269699,"p-value"
"ENSG00000258733.5","ENSG00000258733.5","CTD-2341M24.1",-0.450943130678227,-0.212027564592461,-3.86829581006797,0.00037667421330209,0.0234030327578877,0.127554503164617,-3.55590916602644,"p-value"
"ENSG00000270106.5","ENSG00000270106.5","TSNAX-DISC1",0.25680433538327,3.20133741167219,3.86520253030792,0.0003777920637868,0.0234030327578877,0.0773637120531889,3.5551301289254,"p-value"
"ENSG00000154328.15","ENSG00000154328.15","NEIL2",-0.451156930859905,2.57551418638012,-3.86328257007993,0.000381303733312584,0.0234030327578877,0.0787635877485267,-3.5526967636922,"p-value"
"ENSG00000114956.19","ENSG00000114956.19","DGUOK",0.365457423444006,1.70691483184936,3.86519697774345,0.000381921444610251,0.0234030327578877,0.0643026580966728,3.55227089636486,"p-value"
"ENSG00000168646.12","ENSG00000168646.12","AXIN2",-0.398564996420422,3.3147328292545,-3.80127978105304,0.000385584190454681,0.0234030327578877,0.0328228948825888,-3.54975884568112,"p-value"
"ENSG00000231760.4","ENSG00000231760.4","RP11-350J20.5",-0.426886180599524,1.4442009482007,-3.85767498892727,0.000385646171654641,0.0234030327578877,0.0645828202205427,-3.5497165288033,"p-value"
"ENSG00000268279.4","ENSG00000268279.4","RP11-434D12.1",-0.434143873944411,2.0474011701139,-3.85598468231559,0.000389082825880393,0.0234577655512059,0.0435100377216999,-3.54738008653978,"p-value"
"ENSG00000057704.12","ENSG00000057704.12","TMCC3",-0.228317797891071,3.89448753761859,-3.8541063096187,0.000391923316596368,0.0235523008665006,0.0387402199389717,-3.54546346345154,"p-value"
"ENSG00000164591.13","ENSG00000164591.13","MYOZ3",-0.32791161779568,6.52774393724764,-3.84963784813314,0.000398338537402899,0.0236580948366102,0.0277136242675615,-3.54118211142281,"p-value"
"ENSG00000109854.13","ENSG00000109854.13","HTATIP2",0.401435792840694,1.67606672715308,3.84614670252967,0.000401485333958026,0.0236580948366102,0.0546470838399351,3.53910551942533,"p-value"
"ENSG00000182224.11","ENSG00000182224.11","CYB5D1",-0.324064553861597,2.85685218263016,-3.84077409237132,0.000403909339692518,0.0236580948366102,0.102014629121944,-3.53751624393972,"p-value"
"ENSG00000264558.1","ENSG00000264558.1","RP11-138C9.1",-0.295242835287358,2.32974697797779,-3.83914840368977,0.000413295324929,0.0240822153835363,-0.00521278118469048,-3.5314453052194,"p-value"
"ENSG00000163104.17","ENSG00000163104.17","SMARCAD1",0.336566785548018,3.70721788307885,3.84107450800903,0.000413752471336353,0.0240822153835363,0.041526261568638,3.53115291875139,"p-value"
"ENSG00000083844.10","ENSG00000083844.10","ZNF264",0.178824370838985,4.44310575944361,3.83947385767897,0.000415487940947634,0.024107417865203,0.00159532242093263,3.53004566902017,"p-value"
"ENSG00000132475.10","ENSG00000132475.10","H3F3B",0.165018182198004,6.15262774609021,3.83405876399128,0.000424851275072797,0.024254555983332,-0.0205790761076647,3.52414525737788,"p-value"
"ENSG00000156831.7","ENSG00000156831.7","NSMCE2",0.266379426224309,2.63594553723246,3.83166901797878,0.000425752005142635,0.024254555983332,-0.0233576221217326,3.52358407124777,"p-value"
"ENSG00000093000.18","ENSG00000093000.18","NUP50",0.303240216268946,3.68295369120793,3.82522788970524,0.000427420982082771,0.024254555983332,-0.0314589057645804,3.5225471644336,"p-value"
"ENSG00000069509.5","ENSG00000069509.5","FUNDC1",0.424680271237542,1.26037476960442,3.7678418005956,0.000428177927950551,0.024254555983332,-0.0603723241283785,3.52207813247514,"p-value"
"ENSG00000146021.14","ENSG00000146021.14","KLHL3",-0.28077927043991,2.53772185619499,-3.82680700882466,0.000431633857978014,0.024254555983332,-0.0367585430810404,-3.51994649728389,"p-value"
"ENSG00000073969.18","ENSG00000073969.18","NSF",0.228538354469733,4.08018296901739,3.82004384210969,0.000435717104179908,0.024264033471131,-0.0577270001740029,3.51744837031324,"p-value"
"ENSG00000258210.1","ENSG00000258210.1","RP11-478C19.2",0.307708420517748,2.24712332323864,3.82423698305311,0.000435855124795801,0.024264033471131,-0.0221477516423523,3.5173643118272,"p-value"
"ENSG00000111752.10","ENSG00000111752.10","PHC1",0.327260834958278,2.61978102782103,3.82587893611006,0.00043693620255905,0.024264033471131,-0.0427871926468146,3.51670676294561,"p-value"
"ENSG00000182551.13","ENSG00000182551.13","ADI1",-0.174082952089502,5.41122945372303,-3.82434666550413,0.000437851163183195,0.024264033471131,-0.0479057771965241,-3.51615143781272,"p-value"
"ENSG00000133083.14","ENSG00000133083.14","DCLK1",0.321124562113631,3.43819720049832,3.82285978261418,0.000443685852498914,0.0245139744594101,-0.0526526833653467,3.51263541026202,"p-value"
"ENSG00000178425.13","ENSG00000178425.13","NT5DC1",0.307818851906655,3.86517765073459,3.79648466467369,0.000467280605431426,0.0247460320267766,-0.0966793334236913,3.49884359016082,"p-value"
"ENSG00000279522.1","ENSG00000279522.1","CTC-487M23.6",0.43631195631185,0.562872996454575,3.80777417666907,0.00046782874165385,0.0247460320267766,-0.081489269306461,3.49853097709345,"p-value"
"ENSG00000197776.7","ENSG00000197776.7","KLHDC1",0.439490211605495,2.68205367355968,3.79501921660132,0.000470894451003862,0.0247460320267766,-0.0920930442499168,3.49678881659601,"p-value"
"ENSG00000100714.15","ENSG00000100714.15","MTHFD1",-0.168707948349193,5.32450338417681,-3.79288592801173,0.000471799417427241,0.0247460320267766,-0.126383510186693,-3.49627657097831,"p-value"
"ENSG00000203666.12","ENSG00000203666.12","EFCAB2",-0.265115624962054,3.47735351355571,-3.7962283031837,0.000475915557980751,0.0247460320267766,-0.124319821916207,-3.49395818263166,"p-value"
"ENSG00000237017.1","ENSG00000237017.1","AC012314.8",-0.428329408288761,2.16599195226851,-3.77937193363143,0.000478411624196929,0.0247460320267766,-0.0456026278529675,-3.49256138375977,"p-value"
"ENSG00000164338.9","ENSG00000164338.9","UTP15",0.339028293873708,3.01653195922335,3.78934086523902,0.000478830572137299,0.0247460320267766,-0.127287092891209,3.49232760691873,"p-value"
"ENSG00000148688.13","ENSG00000148688.13","RPP30",0.386838496312075,3.0082473569194,3.78080631540148,0.000483161969255273,0.0247460320267766,-0.134566686124558,3.4899217664387,"p-value"
"ENSG00000186468.12","ENSG00000186468.12","RPS23",0.206773381134484,6.87070695768316,3.78779072550556,0.000484275524560305,0.0247460320267766,-0.141724133671246,3.48930650181782,"p-value"
"ENSG00000134986.13","ENSG00000134986.13","NREP",-0.300762042814186,5.3123023509659,-3.78181034868737,0.000485435020792706,0.0247460320267766,-0.141606916284886,-3.48866725444226,"p-value"
"ENSG00000143224.17","ENSG00000143224.17","PPOX",-0.423493830705441,1.83078958632558,-3.77949453756139,0.000488480879621501,0.0247460320267766,-0.162361122530162,-3.48699478658707,"p-value"
"ENSG00000161040.16","ENSG00000161040.16","FBXL13",0.481599944800972,0.509981555233978,3.78713282008913,0.000488527816918486,0.0247460320267766,-0.137996978468141,3.48696908969133,"p-value"
"ENSG00000113318.9","ENSG00000113318.9","MSH3",0.326957422558684,3.42377960674163,3.7800963427783,0.00049945598882324,0.0251310760800367,-0.142871473287261,3.48104799352385,"p-value"
"ENSG00000147099.19","ENSG00000147099.19","HDAC8",0.264330105605629,2.44209770528287,3.77575429899623,0.000507507071223532,0.0253876983277739,-0.175335250050516,3.47676254569575,"p-value"
"ENSG00000173085.13","ENSG00000173085.13","COQ2",-0.333329954035353,3.13377251603284,-3.77275668035238,0.000510731836186069,0.0254407600356404,-0.184849109625585,-3.47506381549966,"p-value"
"ENSG00000180817.11","ENSG00000180817.11","PPA1",0.292519455517582,3.68672893894817,3.76609446106431,0.000511316804433423,0.0254407600356404,-0.199020799483464,3.4747567397936,"p-value"
"ENSG00000134363.11","ENSG00000134363.11","FST",0.42295743247791,1.1447496988729,3.77236105060569,0.000512754654966259,0.0254439032406715,-0.18745798735672,3.47400333795854,"p-value"
"ENSG00000100938.17","ENSG00000100938.17","GMPR2",-0.289838646860824,3.09115445531414,-3.76102862132835,0.000522611174942423,0.0257934899993124,-0.21133597711485,-3.46889113630857,"p-value"
"ENSG00000171444.17","ENSG00000171444.17","MCC",-0.229713652224856,4.05619079823895,-3.75848232399146,0.000529835208926532,0.0259346160666214,-0.223908913992798,-3.46520105806676,"p-value"
"ENSG00000142188.16","ENSG00000142188.16","TMEM50B",0.283324967075752,4.10283834912063,3.75171641615721,0.000538780916390077,0.0260415090398362,-0.237407122459143,3.46069597291318,"p-value"
"ENSG00000136819.15","ENSG00000136819.15","C9orf78",0.17003170017239,3.96878920445592,3.75262599721139,0.000538867467840362,0.0260415090398362,-0.236260838531162,3.4606527267469,"p-value"
"ENSG00000158683.7","ENSG00000158683.7","PKD1L1",-0.259843389034782,3.08462713551295,-3.74915101588361,0.000546455706571014,0.0261371534310771,-0.249782657939617,-3.45688612920888,"p-value"
"ENSG00000156787.16","ENSG00000156787.16","TBC1D31",0.307911686903666,2.60258092830589,3.7459965540425,0.00054790726302112,0.0261371534310771,-0.253304696919373,3.45617117201633,"p-value"
"ENSG00000164610.8","ENSG00000164610.8","RP9",0.404663774421418,2.15883061937394,3.73566733320125,0.000560440810552186,0.026575587798874,-0.279976109091694,3.45007019327454,"p-value"
"ENSG00000064995.16","ENSG00000064995.16","TAF11",0.381013809856405,2.7587608645248,3.70634785878821,0.000578452744463848,0.026575587798874,-0.25862379193192,3.44152138570261,"p-value"
"ENSG00000275454.1","ENSG00000275454.1","CTD-2026K11.4",0.338898289876344,1.5093235509793,3.7278199178619,0.000578648935430401,0.026575587798874,-0.290496714107282,3.44142964176316,"p-value"
"ENSG00000116704.7","ENSG00000116704.7","SLC35D1",0.286289095564041,4.01656844185281,3.73369027425483,0.000579075687380636,0.026575587798874,-0.279340486750732,3.44123018155317,"p-value"
"ENSG00000273419.1","ENSG00000273419.1","RP4-751H13.7",0.499871665201027,0.968626722696104,3.72387960955722,0.0005820063242061,0.026575587798874,-0.306041231984627,3.43986411249837,"p-value"
"ENSG00000067798.14","ENSG00000067798.14","NAV3",0.436183282140974,2.310212291422,3.72938926162382,0.000583550427617293,0.026575587798874,-0.298925030958918,3.43914692761995,"p-value"
"ENSG00000137970.7","ENSG00000137970.7","RPL7P9",0.214043321774467,6.2584621215799,3.7186574611783,0.000584572978502368,0.026575587798874,-0.314038160176864,3.43867295838122,"p-value"
"ENSG00000155545.19","ENSG00000155545.19","MIER3",0.383252994161896,3.49700937113019,3.71664639962214,0.000589739442346466,0.0266686014916766,-0.293351840610736,3.43628995557329,"p-value"
"ENSG00000206422.2","ENSG00000206422.2","LRRC30",-0.372035565224827,2.82557353671551,-3.71941133627615,0.000590746480716809,0.0266686014916766,-0.324756990719823,-3.43582772901494,"p-value"
"ENSG00000006715.15","ENSG00000006715.15","VPS41",0.278714801488983,3.46590168712015,3.71888163454259,0.000594068695525931,0.0267427541044939,-0.325474552715616,3.43430802988516,"p-value"
"ENSG00000119943.12","ENSG00000119943.12","PYROXD2",-0.4717156960248,1.68944520262715,-3.71439117493334,0.000604854441785119,0.027016101550037,-0.341284049736939,-3.42942820062321,"p-value"
"ENSG00000125386.15","ENSG00000125386.15","FAM193A",-0.240374927828394,4.70963177282619,-3.70731745726751,0.000607729393210375,0.027016101550037,-0.335256925871505,-3.42814114997111,"p-value"
"ENSG00000102024.17","ENSG00000102024.17","PLS3",0.296128120511565,4.59307286319015,3.71099681044142,0.000609207194344857,0.027016101550037,-0.34804147906992,3.42748177515855,"p-value"
"ENSG00000267699.2","ENSG00000267699.2","RP11-729L2.2",0.259748864160513,3.64475618518731,3.69584828835172,0.000610860783527681,0.027016101550037,-0.292478863542074,3.42674572841152,"p-value"
"ENSG00000204304.11","ENSG00000204304.11","PBX2",-0.391406134850572,3.9047747486279,-3.69548358516504,0.000611580666133529,0.027016101550037,-0.326058317947714,-3.42642587292031,"p-value"
"ENSG00000273729.1","ENSG00000273729.1","RP11-7F17.8",-0.462235202792824,1.02903472255954,-3.70043407282392,0.000615089213420517,0.0271063958361913,-0.342421015378357,-3.42487196604113,"p-value"
"ENSG00000263809.1","ENSG00000263809.1","RP11-849F2.7",0.189293062990384,5.94289422812923,3.69994359654338,0.000622790159515196,0.0272511183509852,-0.374267127981703,3.42148999674396,"p-value"
"ENSG00000255857.5","ENSG00000255857.5","PXN-AS1",-0.280445393901353,4.05820657696803,-3.69432646069518,0.000625789452065935,0.0273177758686047,-0.38338660208326,-3.42018333772966,"p-value"
"ENSG00000262302.1","ENSG00000262302.1","RP1-4G17.5",-0.358295775209095,3.57817183237662,-3.69481093432454,0.000627608050334366,0.0273326997732677,-0.359553520791343,-3.41939388956306,"p-value"
"ENSG00000125037.12","ENSG00000125037.12","EMC3",0.181980217142737,4.92093866189545,3.69065390025364,0.000637733971049795,0.0275387810556593,-0.390914208838681,3.41503679037831,"p-value"
"ENSG00000106993.11","ENSG00000106993.11","CDC37L1",0.298217614041342,4.5306561925804,3.69124485526522,0.000638291483758055,0.0275387810556593,-0.395663275762117,3.41479877076701,"p-value"
"ENSG00000204460.3","ENSG00000204460.3","LINC01854",-0.356093653224346,4.00364412084654,-3.6910727755302,0.000650098926426301,0.027844455348493,-0.403092022654664,-3.40980269272532,"p-value"
"ENSG00000127364.3","ENSG00000127364.3","TAS2R4",0.387575426020337,1.13497417624526,3.69792149291422,0.000650538035288326,0.027844455348493,-0.385038398795843,3.40961852504726,"p-value"
"ENSG00000259589.2","ENSG00000259589.2","RP11-317G6.1",-0.2422513903473,3.1547865482558,-3.68210197787283,0.000651393871408368,0.027844455348493,-0.404005124889077,-3.40925990881959,"p-value"
"ENSG00000154124.4","ENSG00000154124.4","OTULIN",0.212591485923824,3.60878912018452,3.68212605921381,0.000659203557196699,0.0281133609220131,-0.417946397996614,3.40600755187346,"p-value"
"ENSG00000248144.5","ENSG00000248144.5","ADH1C",0.323989249872744,2.30756885435575,3.68806234051823,0.000673425110805512,0.0285027547797235,-0.412724936114652,3.40017592251315,"p-value"
"ENSG00000227495.1","ENSG00000227495.1","AC109333.10",-0.406608094438025,3.44239152980135,-3.66184744057959,0.000694192336564018,0.0291356144160168,-0.419887915223001,-3.3918626339067,"p-value"
"ENSG00000227615.1","ENSG00000227615.1","RP11-864N7.2",0.267419352476148,3.90600758805039,3.65982728320092,0.000710581043041927,0.02948911328624,-0.477802944152293,3.38546371084332,"p-value"
"ENSG00000086061.15","ENSG00000086061.15","DNAJA1",0.199951893762223,3.90091800770336,3.65668398184763,0.000715503673292325,0.0295373417650688,-0.491528248662243,3.38356845836466,"p-value"
"ENSG00000184465.15","ENSG00000184465.15","WDR27",-0.264218694818977,3.24164592265413,-3.65476552394579,0.000716530685208054,0.0295373417650688,-0.491236111440854,-3.38317457838839,"p-value"
"ENSG00000180979.9","ENSG00000180979.9","LRRC57",0.339745895648215,3.11762798551676,3.65438031102651,0.000724247227580859,0.0295918144266978,-0.492918828547604,3.38023179192595,"p-value"
"ENSG00000123415.15","ENSG00000123415.15","SMUG1",-0.473496051511083,2.41148578152554,-3.59563638801907,0.000729425732911203,0.029737755265316,-0.537448259812365,-3.37827320237684,"p-value"
"ENSG00000148950.9","ENSG00000148950.9","IMMP1L",0.406026149506534,2.22596123704592,3.64650996478793,0.000732858880808439,0.0297701653400106,-0.484160202256357,3.37698184127074,"p-value"
"ENSG00000106415.12","ENSG00000106415.12","GLCCI1",0.38099806158073,1.88273754494907,3.64929283985571,0.000733437538227069,0.0297701653400106,-0.512039426488633,3.37676473579876,"p-value"
"ENSG00000119414.11","ENSG00000119414.11","PPP6C",0.276900038934932,5.88065114768853,3.63400538273822,0.000739798533217943,0.029883530453677,-0.514095250556591,3.37438859572876,"p-value"
"ENSG00000087095.12","ENSG00000087095.12","NLK",0.206996243923531,2.79139429946874,3.63004215384969,0.00074268863842949,0.029883530453677,-0.504777480993364,3.37331526471945,"p-value"
"ENSG00000139154.14","ENSG00000139154.14","AEBP2",0.319605862750942,3.54362740036414,3.6395345089115,0.000749217924847,0.0299161469847857,-0.514110455898244,3.37090462066329,"p-value"
"ENSG00000147905.17","ENSG00000147905.17","ZCCHC7",0.380968736752999,2.73685586771274,3.63831615460911,0.000753650373141934,0.0299161469847857,-0.537255451242748,3.36927923222888,"p-value"
"ENSG00000108582.11","ENSG00000108582.11","CPD",0.255010789650097,4.80342771150717,3.63395518101222,0.000754459786868394,0.0299161469847857,-0.519893686261462,3.36898337733775,"p-value"
"ENSG00000081923.11","ENSG00000081923.11","ATP8B1",0.293205628491753,2.80575141475873,3.63987097181715,0.00075791642588571,0.0299161469847857,-0.536706235370743,3.36772322312895,"p-value"
"ENSG00000197429.10","ENSG00000197429.10","IPP",0.233088302024413,3.91961882752341,3.62860356519551,0.00077794663871182,0.0304408446339061,-0.51603456848254,3.36052438206196,"p-value"
"ENSG00000169282.17","ENSG00000169282.17","KCNAB1",0.301984787951837,2.75505355551235,3.62766538693885,0.000780107677598331,0.0304408446339061,-0.567571574905217,3.35975802008075,"p-value"
"ENSG00000160097.16","ENSG00000160097.16","FNDC5",-0.331656251260167,6.03980955172082,-3.62546691029387,0.000786850701282625,0.030532116624822,-0.571229965753312,-3.35737936810895,"p-value"
"ENSG00000057294.14","ENSG00000057294.14","PKP2",0.334411471734584,2.60164978684073,3.62271682412247,0.000793952038066063,0.0306734857708934,-0.582133005826178,3.35489468693047,"p-value"
"ENSG00000100100.12","ENSG00000100100.12","PIK3IP1",-0.456549428128541,3.14684104341772,-3.61860072765498,0.000794203659180886,0.0306734857708934,-0.582166763126295,-3.35480702632088,"p-value"
"ENSG00000135436.8","ENSG00000135436.8","FAM186B",-0.392374434850595,1.1572232015839,-3.62587282241911,0.0007954656205105,0.0306734857708934,-0.572376810721074,-3.35436776842838,"p-value"
"ENSG00000105856.13","ENSG00000105856.13","HBP1",0.209843041549713,5.61291959573709,3.61904400578774,0.000806921444681381,0.0309861182979412,-0.585490435942662,3.35040959529436,"p-value"
"ENSG00000256616.3","ENSG00000256616.3","RP11-815J4.6",0.432601712824153,1.03440634686636,3.6135872850677,0.000813597544137702,0.0310558535179088,-0.581272640859042,3.3481268777955,"p-value"
"ENSG00000095951.16","ENSG00000095951.16","HIVEP1",0.268465159474196,3.69210203983539,3.61601780612415,0.000815448960489689,0.0310558535179088,-0.598223648398199,3.34749691272845,"p-value"
"ENSG00000154719.13","ENSG00000154719.13","MRPL39",0.30721265225972,2.8975513605189,3.59992335952835,0.000836548949949001,0.0315349990114176,-0.622821603532658,3.34040965078547,"p-value"
"ENSG00000070669.16","ENSG00000070669.16","ASNS",0.407596057013065,1.10695563544349,3.6154777922019,0.000839396245933752,0.0315609941683444,-0.594471310282799,3.33946600290736,"p-value"
"ENSG00000196357.11","ENSG00000196357.11","ZNF565",0.250899338319057,1.48170769527867,3.60299235920655,0.000840648880274125,0.0315609941683444,-0.633957085568097,3.33905179622366,"p-value"
"ENSG00000163933.9","ENSG00000163933.9","RFT1",0.291730184764086,2.1638669735015,3.60431896030823,0.00084245934598717,0.0315649393418553,-0.62827786868452,3.33845414281033,"p-value"
"ENSG00000197037.10","ENSG00000197037.10","ZSCAN25",-0.413273307930172,2.9965530618923,-3.58416007494983,0.000850115417695093,0.0317233594074969,-0.595647525236452,-3.33593989320212,"p-value"
"ENSG00000251660.1","ENSG00000251660.1","AC007036.5",0.447107418529154,2.44441785666476,3.59530334199387,0.000857780363182129,0.0318815116390717,-0.642552641736539,3.33344367841407,"p-value"
"ENSG00000147251.15","ENSG00000147251.15","DOCK11",0.415126545430659,3.27434056576162,3.59771622903386,0.00086072837023477,0.0319014471910871,-0.646257379035967,3.33248911618329,"p-value"
"ENSG00000183735.9","ENSG00000183735.9","TBK1",0.461596391378777,3.27726710009722,3.57574482839057,0.000865215685543213,0.0319646249974438,-0.664606437456874,3.33104193082163,"p-value"
"ENSG00000128191.15","ENSG00000128191.15","DGCR8",-0.280165696988282,4.2788860609036,-3.58540758520656,0.000871914026528714,0.0321479217470517,-0.6458716044887,-3.32889457272166,"p-value"
"ENSG00000215039.6","ENSG00000215039.6","CD27-AS1",-0.301354793469304,1.88416550951011,-3.58112427892874,0.00087853326425803,0.0322988409598041,-0.676550209602674,-3.32678754669736,"p-value"
"ENSG00000197756.9","ENSG00000197756.9","RPL37A",0.165576544724069,7.04485163738127,3.58272907240012,0.000884094760314974,0.0322988409598041,-0.680747884033543,3.32502856664684,"p-value"
"ENSG00000139351.14","ENSG00000139351.14","SYCP3",0.467255577206047,1.95782731000478,3.57366015444787,0.000887370077059316,0.0322988409598041,-0.676217501009082,3.32399744872186,"p-value"
"ENSG00000120438.11","ENSG00000120438.11","TCP1",0.1609502524903,5.37867983154526,3.55804573541238,0.000888062061758128,0.0322988409598041,-0.666505699985907,3.32378005325732,"p-value"
"ENSG00000134108.12","ENSG00000134108.12","ARL8B",0.282242895699919,4.88969714104032,3.56644053804297,0.000888732962565894,0.0322988409598041,-0.636155756405278,3.32356943142742,"p-value"
"ENSG00000272556.2","ENSG00000272556.2","GTF2IP13",-0.325694667226261,1.96588966265532,-3.58604984311911,0.000891505528748053,0.0322988409598041,-0.675787772729878,-3.32270057536729,"p-value"
"ENSG00000108424.9","ENSG00000108424.9","KPNB1",-0.139703553302558,6.2447959492801,-3.57920279063106,0.000892841764215718,0.0322988409598041,-0.691220632644726,-3.32228272517755,"p-value"
"ENSG00000070214.15","ENSG00000070214.15","SLC44A1",0.292059961695995,4.19404409121832,3.58205289223875,0.000894753615975483,0.0322988409598041,-0.672751906930107,3.32168588262861,"p-value"
